lore_text,mechanics_text
"Gold Spider — Grunts of Veil/Stone Duality.
A low presence whose choices bend the battlefield toward fate.
Iconography: Veil/Stone sigils, attire marked by duty.","Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Slightly reduces opening damage; rarely acts first.
• Use 🛡️ Guard to soak the opener, then counter.
• Save ⚔️ First Strike for fragile or key targets.
• Pair with morale or positioning buffs before engaging."
"Rune Centipede — Grunts of Eye/Veil Duality.
A low presence whose choices bend the battlefield toward fate.
Iconography: Eye/Veil sigils, attire marked by duty.","Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Slightly reduces opening damage; rarely acts first.
• Use 🛡️ Guard to soak the opener, then counter.
• Save ⚔️ First Strike for fragile or key targets.
• Pair with morale or positioning buffs before engaging."
"Ash Locust — Grunts of Wind/Oath Duality.
A low presence whose choices bend the battlefield toward fate.
Iconography: Wind/Oath sigils, attire marked by duty.","Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Slightly reduces opening damage; rarely acts first.
• Use 🛡️ Guard to soak the opener, then counter.
• Save ⚔️ First Strike for fragile or key targets.
• Pair with morale or positioning buffs before engaging."
"Crystal Gnat — Grunts of Stone/Oath Duality.
A low presence whose choices bend the battlefield toward fate.
Iconography: Stone/Oath sigils, attire marked by duty.","Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Slightly reduces opening damage; rarely acts first.
• Use 🛡️ Guard to soak the opener, then counter.
• Save ⚔️ First Strike for fragile or key targets.
• Pair with morale or positioning buffs before engaging."
"Glyph Ghoul — Grunts of Veil/Stone Duality.
A low presence whose choices bend the battlefield toward fate.
Iconography: Veil/Stone sigils, attire marked by duty.","Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Slightly reduces opening damage; rarely acts first.
• Use 🛡️ Guard to soak the opener, then counter.
• Save ⚔️ First Strike for fragile or key targets.
• Pair with morale or positioning buffs before engaging."
"Ash Phantom — Grunts of Oath/Veil Duality.
A low presence whose choices bend the battlefield toward fate.
Iconography: Oath/Veil sigils, attire marked by duty.","Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Slightly reduces opening damage; rarely acts first.
• Use 🛡️ Guard to soak the opener, then counter.
• Save ⚔️ First Strike for fragile or key targets.
• Pair with morale or positioning buffs before engaging."
"Halo Husk — Grunts of Eye/Stone Duality.
A low presence whose choices bend the battlefield toward fate.
Iconography: Eye/Stone sigils, attire marked by duty.","Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Slightly reduces opening damage; rarely acts first.
• Use 🛡️ Guard to soak the opener, then counter.
• Save ⚔️ First Strike for fragile or key targets.
• Pair with morale or positioning buffs before engaging."
"Void Horror — Grunts of Stone/Veil Duality.
A low presence whose choices bend the battlefield toward fate.
Iconography: Stone/Veil sigils, attire marked by duty.","Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Slightly reduces opening damage; rarely acts first.
• Use 🛡️ Guard to soak the opener, then counter.
• Save ⚔️ First Strike for fragile or key targets.
• Pair with morale or positioning buffs before engaging."
"Rune Horror — Grunts of Oath/Veil Duality.
A low presence whose choices bend the battlefield toward fate.
Iconography: Oath/Veil sigils, attire marked by duty.","Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Slightly reduces opening damage; rarely acts first.
• Use 🛡️ Guard to soak the opener, then counter.
• Save ⚔️ First Strike for fragile or key targets.
• Pair with morale or positioning buffs before engaging."
"Red Lash — Mars Bestiary of Oath/Wind Duality.
A low presence whose choices bend the battlefield toward fate.
Iconography: Oath/Wind sigils, attire marked by duty.","Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Slightly reduces opening damage; rarely acts first.
• Use 🛡️ Guard to soak the opener, then counter.
• Save ⚔️ First Strike for fragile or key targets.
• Pair with morale or positioning buffs before engaging."
"Sand Pike — Mars Bestiary of Wind/Eye Duality.
A low presence whose choices bend the battlefield toward fate.
Iconography: Wind/Eye sigils, attire marked by duty.","Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Slightly reduces opening damage; rarely acts first.
• Use 🛡️ Guard to soak the opener, then counter.
• Save ⚔️ First Strike for fragile or key targets.
• Pair with morale or positioning buffs before engaging."
"Chain Driver — Mars Bestiary of Stone/Wind Duality.
A low presence whose choices bend the battlefield toward fate.
Iconography: Stone/Wind sigils, attire marked by duty.","Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Slightly reduces opening damage; rarely acts first.
• Use 🛡️ Guard to soak the opener, then counter.
• Save ⚔️ First Strike for fragile or key targets.
• Pair with morale or positioning buffs before engaging."
"Bronze Overseer — Mars Bestiary of Veil/Stone Duality.
A low presence whose choices bend the battlefield toward fate.
Iconography: Veil/Stone sigils, attire marked by duty.","Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Slightly reduces opening damage; rarely acts first.
• Use 🛡️ Guard to soak the opener, then counter.
• Save ⚔️ First Strike for fragile or key targets.
• Pair with morale or positioning buffs before engaging."
"Crimson Guard — Mars Bestiary of Stone/Oath Duality.
A low presence whose choices bend the battlefield toward fate.
Iconography: Stone/Oath sigils, attire marked by duty.","Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Slightly reduces opening damage; rarely acts first.
• Use 🛡️ Guard to soak the opener, then counter.
• Save ⚔️ First Strike for fragile or key targets.
• Pair with morale or positioning buffs before engaging."
"Sand Raider — Mars Bestiary of Eye/Veil Duality.
A low presence whose choices bend the battlefield toward fate.
Iconography: Eye/Veil sigils, attire marked by duty.","Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Slightly reduces opening damage; rarely acts first.
• Use 🛡️ Guard to soak the opener, then counter.
• Save ⚔️ First Strike for fragile or key targets.
• Pair with morale or positioning buffs before engaging."
"Dune Rider — Mars Bestiary of Veil/Oath Duality.
A low presence whose choices bend the battlefield toward fate.
Iconography: Veil/Oath sigils, attire marked by duty.","Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Slightly reduces opening damage; rarely acts first.
• Use 🛡️ Guard to soak the opener, then counter.
• Save ⚔️ First Strike for fragile or key targets.
• Pair with morale or positioning buffs before engaging."
"Ash Nomad — Mars Bestiary of Veil/Eye Duality.
A low presence whose choices bend the battlefield toward fate.
Iconography: Veil/Eye sigils, attire marked by duty.","Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Slightly reduces opening damage; rarely acts first.
• Use 🛡️ Guard to soak the opener, then counter.
• Save ⚔️ First Strike for fragile or key targets.
• Pair with morale or positioning buffs before engaging."
"Blood Dervish — Mars Bestiary of Wind/Eye Duality.
A low presence whose choices bend the battlefield toward fate.
Iconography: Wind/Eye sigils, attire marked by duty.","Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Slightly reduces opening damage; rarely acts first.
• Use 🛡️ Guard to soak the opener, then counter.
• Save ⚔️ First Strike for fragile or key targets.
• Pair with morale or positioning buffs before engaging."
"Carrion Jackal — Mars Bestiary of Wind/Veil Duality.
A low presence whose choices bend the battlefield toward fate.
Iconography: Wind/Veil sigils, attire marked by duty.","Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Slightly reduces opening damage; rarely acts first.
• Use 🛡️ Guard to soak the opener, then counter.
• Save ⚔️ First Strike for fragile or key targets.
• Pair with morale or positioning buffs before engaging."
"Pit Thrall — Mars Bestiary of Veil/Eye Duality.
A low presence whose choices bend the battlefield toward fate.
Iconography: Veil/Eye sigils, attire marked by duty.","Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Slightly reduces opening damage; rarely acts first.
• Use 🛡️ Guard to soak the opener, then counter.
• Save ⚔️ First Strike for fragile or key targets.
• Pair with morale or positioning buffs before engaging."
"Masked Gladiator — Mars Bestiary of Oath/Veil Duality.
A low presence whose choices bend the battlefield toward fate.
Iconography: Oath/Veil sigils, attire marked by duty.","Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Slightly reduces opening damage; rarely acts first.
• Use 🛡️ Guard to soak the opener, then counter.
• Save ⚔️ First Strike for fragile or key targets.
• Pair with morale or positioning buffs before engaging."
"Blood Slave — Mars Bestiary of Oath/Eye Duality.
A low presence whose choices bend the battlefield toward fate.
Iconography: Oath/Eye sigils, attire marked by duty.","Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Slightly reduces opening damage; rarely acts first.
• Use 🛡️ Guard to soak the opener, then counter.
• Save ⚔️ First Strike for fragile or key targets.
• Pair with morale or positioning buffs before engaging."
"Chain Duelist — Mars Bestiary of Oath/Wind Duality.
A low presence whose choices bend the battlefield toward fate.
Iconography: Oath/Wind sigils, attire marked by duty.","Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Slightly reduces opening damage; rarely acts first.
• Use 🛡️ Guard to soak the opener, then counter.
• Save ⚔️ First Strike for fragile or key targets.
• Pair with morale or positioning buffs before engaging."
"Red Jackal — Mars Bestiary of Eye/Stone Duality.
A low presence whose choices bend the battlefield toward fate.
Iconography: Eye/Stone sigils, attire marked by duty.","Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Slightly reduces opening damage; rarely acts first.
• Use 🛡️ Guard to soak the opener, then counter.
• Save ⚔️ First Strike for fragile or key targets.
• Pair with morale or positioning buffs before engaging."
"Scaled Vulture — Mars Bestiary of Veil/Wind Duality.
A low presence whose choices bend the battlefield toward fate.
Iconography: Veil/Wind sigils, attire marked by duty.","Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Slightly reduces opening damage; rarely acts first.
• Use 🛡️ Guard to soak the opener, then counter.
• Save ⚔️ First Strike for fragile or key targets.
• Pair with morale or positioning buffs before engaging."
"Sand Basilisk — Mars Bestiary of Eye/Oath Duality.
A low presence whose choices bend the battlefield toward fate.
Iconography: Eye/Oath sigils, attire marked by duty.","Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Slightly reduces opening damage; rarely acts first.
• Use 🛡️ Guard to soak the opener, then counter.
• Save ⚔️ First Strike for fragile or key targets.
• Pair with morale or positioning buffs before engaging."
"Dune Hyena — Mars Bestiary of Veil/Eye Duality.
A low presence whose choices bend the battlefield toward fate.
Iconography: Veil/Eye sigils, attire marked by duty.","Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Slightly reduces opening damage; rarely acts first.
• Use 🛡️ Guard to soak the opener, then counter.
• Save ⚔️ First Strike for fragile or key targets.
• Pair with morale or positioning buffs before engaging."
"Red Rat — Mars Bestiary of Oath/Veil Duality.
A low presence whose choices bend the battlefield toward fate.
Iconography: Oath/Veil sigils, attire marked by duty.","Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Slightly reduces opening damage; rarely acts first.
• Use 🛡️ Guard to soak the opener, then counter.
• Save ⚔️ First Strike for fragile or key targets.
• Pair with morale or positioning buffs before engaging."
