card_id,card_slug,card_name,set_code,card_number,version_code,is_reprint,source_card_id,card_family,owner_faction,rarity,subtype_primary,subtype_secondary,trait_tags,keyword_tags,is_collectible,is_standard_legal,scenario_only,tutorial_only,is_unique,is_legendary,deck_copy_limit,requires_faction_lock,allowed_splash,legal_player_counts,cost_sinew,cost_sigil,cost_oath,upkeep_oath,cost_scaling_rule,cost_scaling_value,heat_cost,stone,veil,authority,vitality,guard,first_strike,initiative,can_attack,can_support,support_value_rule,wound_threshold,supports_wounded_state,supports_downed_state,supports_bound_state,supports_defeated_state,downed_marker_type,counts_for_field_control_when_downed,counts_for_field_control_when_defeated,occupies_slot_when_downed,occupies_slot_when_defeated,targetable_when_downed,targetable_when_defeated,capturable_when_downed,capturable_when_defeated,auto_restore_rounds_if_defeated,defeated_restore_destination_primary,defeated_restore_destination_fallback,play_timing,timing_class,legal_zones_to_play_from,enters_play_zone,leaves_play_default_destination,trigger_windows,resolution_priority_group,requires_target,target_rule_ref,can_be_played_during_opponent_turn,consumes_play_action,mark_reward_capture,mark_reward_plain_defeat,mark_reward_name_seizure,mark_reward_site_raid,mark_reward_arbitration_no_seizure,score_overlap_rule,is_name_object,is_edict_object,heat_on_install,heat_on_rewrite_rule,heat_on_support,heat_spend_allowed,heat_spend_use_tags,arbitration_bid_enabled,arbitration_success_options,arbitration_tie_rule,supports_injunctions,field_relevance,line_relevance,geasa_relevance,field_tag_affinity,site_control_relevant,objective_control_relevant,ready_combat_unit_for_control,blocks_slot_when_present,boss_trial_required,boss_trial_axes_required,boss_trial_repeat_counts,boss_capturable_before_trial_complete,boss_stance_start,boss_stance_progression,boss_has_aura,boss_has_retaliation,boss_mark_reward_capture,site_type,site_raid_enabled,raid_condition_ref,raid_reward_marks,site_generates_sigil_income,name_scope,name_persistent,name_install_heat,name_rewrite_heat_rule,name_arbitrable,edict_one_shot,edict_window_tags,edict_persists_after_resolution,host_sigil_unique_slot,host_sigil_control_relevant,host_sigil_generates_sigil_income,pet_support_specialist,pet_faceoff_eligible,relic_persistent,relic_row_slot_type,rules_text,rules_summary_short,lore_text,ui_badge_tags,search_tags,art_prompt_ref,render_template_ref,asset_package_ref,front_visual_family,back_visual_family,ultra_visual_override,export_enabled
228,ledger-rewrite,Ledger Rewrite,KK1,228,base,False,,Relic,Fateforge,SuperRare,,,Relics,,True,True,False,False,False,False,1,False,True,"1,2,3,4",0,0,0,0,,,0,0,0,0,0,0,False,0,False,False,,0,False,False,False,False,,False,False,False,False,False,False,False,False,0,,,Main,Action,Hand,SupportRow,Discard,,0,False,,False,True,0,0,0,0,0,HigherSingleReward,False,False,0,,0,False,,False,,,False,False,False,False,,False,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SupportRow,"Once per turn, redo a Test modifier; if you do, raise your Audit Heat +1.","Once per turn, redo a Test modifier; if you do, raise your Audit Heat +1.",Its ivory leaves remember the version of truth you almost had.,"Relic,SuperRare","Ledger Rewrite,Relic,SuperRare,Relics",,card front.png,card_images.zip,back_color_relic.png,back_background.png,False,True
229,gravity-lance,Gravity Lance,KK1,229,base,False,,Relic,BorderstoneGuild,SuperRare,,,Relics,,True,True,False,False,False,False,1,False,True,"1,2,3,4",0,0,0,0,,,0,0,0,0,0,0,False,0,False,False,,0,False,False,False,False,,False,False,False,False,False,False,False,False,0,,,Main,Action,Hand,SupportRow,Discard,,0,False,,False,True,0,0,0,0,0,HigherSingleReward,False,False,0,,0,False,,False,,,False,False,False,False,,False,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SupportRow,"Temper (3). During a Stone Test, spend Temper: +1 per charge. If you win, also Displace.",Temper (3).,A spear-engine that tugs the world sideways for a blink.,"Relic,SuperRare","Gravity Lance,Relic,SuperRare,Relics",,card front.png,card_images.zip,back_color_relic.png,back_background.png,False,True
230,trial-chain,Trial Chain,KK1,230,base,False,,Relic,UnderwellKeepers,Rare,,,Relics,,True,True,False,False,False,False,2,False,True,"1,2,3,4",0,0,0,1,,,0,0,0,0,0,0,False,0,False,False,,0,False,False,False,False,,False,False,False,False,False,False,False,False,0,,,Main,Action,Hand,SupportRow,Discard,,0,False,,False,True,0,0,0,0,0,HigherSingleReward,False,False,0,,0,False,,False,,,False,False,False,False,,False,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SupportRow,"When Bearer engages a Boss, add one extra Trial counter the first time it wins each match.","When Bearer engages a Boss, add one extra Trial counter the first time it wins each match.",An oath-forged loop heavy enough to convince a god.,"Relic,Rare","Trial Chain,Relic,Rare,Relics",,card front.png,card_images.zip,back_color_relic.png,back_background.png,False,True
231,sunscript-censer,Sunscript Censer,KK1,231,base,False,,Relic,SkyloomTemple,Rare,,,Relics,,True,True,False,False,False,False,2,False,True,"1,2,3,4",0,0,0,1,,,0,0,0,0,0,0,False,0,False,False,,0,False,False,False,False,,False,False,False,False,False,False,False,False,0,,,Main,Action,Hand,SupportRow,Discard,,0,False,,False,True,0,0,0,0,0,HigherSingleReward,False,False,0,,0,False,,False,,,False,True,False,False,,False,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SupportRow,"At End step, you may pay 1 Oath to clear Silence from Bearer or an allied unit in the same Field.","At End step, you may pay 1 Oath to clear Silence from Bearer or an allied unit in the same Field.",The smoke curls into clauses before it fades.,"Relic,Rare","Sunscript Censer,Relic,Rare,Relics",,card front.png,card_images.zip,back_color_relic.png,back_background.png,False,True
232,kudurru-nail,Kudurru Nail,KK1,232,base,False,,Relic,BorderstoneGuild,Rare,,,Relics,,True,True,False,False,False,False,2,False,True,"1,2,3,4",0,0,0,0,,,0,0,0,0,0,0,False,0,False,False,,0,False,False,False,False,,False,False,False,False,False,False,False,False,0,,,Main,Action,Hand,SupportRow,Discard,,0,False,,False,True,0,0,0,0,0,HigherSingleReward,False,False,0,,0,False,,False,,,False,True,True,False,,False,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SupportRow,Attach to a Field or Character. Enemies crossing that Line take Stagger.,Attach to a Field or Character.,A boundary spike hammered in with legal malice.,"Relic,Rare","Kudurru Nail,Relic,Rare,Relics",,card front.png,card_images.zip,back_color_relic.png,back_background.png,False,True
233,ashen-hourglass,Ashen Hourglass,KK1,233,base,False,,Relic,Fateforge,Rare,,,Relics,,True,True,False,False,False,False,2,False,True,"1,2,3,4",0,0,0,1,,,0,0,0,0,0,0,False,0,False,False,,0,False,False,False,False,,False,False,False,False,False,False,False,False,0,,,Main,Action,Hand,SupportRow,Discard,,0,False,,False,True,0,0,0,0,0,HigherSingleReward,False,False,0,,0,False,,False,,,False,False,False,False,,False,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SupportRow,"Once per turn, after any Test, exhaust this Relic to reduce or increase one total by 1.","Once per turn, after any Test, exhaust this Relic to reduce or increase one total by 1.",Every grain is a burnt appeal.,"Relic,Rare","Ashen Hourglass,Relic,Rare,Relics",,card front.png,card_images.zip,back_color_relic.png,back_background.png,False,True
234,witness-bell,Witness Bell,KK1,234,base,False,,Relic,SkyloomTemple,Uncommon,,,Relics,,True,True,False,False,False,False,2,False,True,"1,2,3,4",0,0,0,0,,,0,0,0,0,0,0,False,0,False,False,,0,False,False,False,False,,False,False,False,False,False,False,False,False,0,,,Main,Action,Hand,SupportRow,Discard,,0,False,,False,True,0,0,0,0,0,HigherSingleReward,False,False,0,,0,False,,False,,,False,False,False,False,,False,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SupportRow,"When Bearer wins an Oath or Eye Test, expose one set or hidden effect.","When Bearer wins an Oath or Eye Test, expose one set or hidden effect.",Its note makes lies feel heavy.,"Relic,Uncommon","Witness Bell,Relic,Uncommon,Relics",,card front.png,card_images.zip,back_color_relic.png,back_background.png,False,True
235,sirocco-bracer,Sirocco Bracer,KK1,235,base,False,,Relic,FloodbornPact,Uncommon,,,Relics,,True,True,False,False,False,False,2,False,True,"1,2,3,4",0,0,0,0,,,0,0,0,0,0,0,False,0,False,False,,0,False,False,False,False,,False,False,False,False,False,False,False,False,0,,,Main,Action,Hand,SupportRow,Discard,,0,False,,False,True,0,0,0,0,0,HigherSingleReward,False,False,0,,0,False,,False,,,False,False,False,False,,False,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SupportRow,"Bearer gains +1 to Wind Tests; if it Displaces, lower your Heat by 1 once per round.","Bearer gains +1 to Wind Tests; if it Displaces, lower your Heat by 1 once per round.",Red dust hums under its engraved bands.,"Relic,Uncommon","Sirocco Bracer,Relic,Uncommon,Relics",,card front.png,card_images.zip,back_color_relic.png,back_background.png,False,True
236,sealbreaker-awl,Sealbreaker Awl,KK1,236,base,False,,Relic,SkyloomTemple,Uncommon,,,Relics,,True,True,False,False,False,False,2,False,True,"1,2,3,4",0,0,0,0,,,0,0,0,0,0,0,False,0,False,False,,0,False,False,False,False,,False,False,False,False,False,False,False,False,0,,,Main,Action,Hand,SupportRow,Discard,,0,False,,False,True,0,0,0,0,0,HigherSingleReward,False,False,0,,0,False,,False,,,False,False,False,False,,False,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SupportRow,Bearer gains +1 to Eye Tests against Bosses and Names.,Bearer gains +1 to Eye Tests against Bosses and Names.,Tool of clerks who moonlight as saboteurs.,"Relic,Uncommon","Sealbreaker Awl,Relic,Uncommon,Relics",,card front.png,card_images.zip,back_color_relic.png,back_background.png,False,True
237,reedglass-lens,Reedglass Lens,KK1,237,base,False,,Relic,FloodbornPact,Uncommon,,,Relics,,True,True,False,False,False,False,2,False,True,"1,2,3,4",0,0,0,0,,,0,0,0,0,0,0,False,0,False,False,,0,False,False,False,False,,False,False,False,False,False,False,False,False,0,,,Main,Action,Hand,SupportRow,Discard,,0,False,,False,True,0,0,0,0,0,HigherSingleReward,False,False,0,,0,False,,False,,,False,False,False,False,,False,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SupportRow,Look at the top card of any deck at start of your turn; Bearer gains +1 Eye for that turn if you leave it there.,Look at the top card of any deck at start of your turn; Bearer gains +1 Eye for that turn if you leave it there.,River artisans mount these in lacquer and prayer.,"Relic,Uncommon","Reedglass Lens,Relic,Uncommon,Relics",,card front.png,card_images.zip,back_color_relic.png,back_background.png,False,True
238,mirror-hook,Mirror Hook,KK1,238,base,False,,Relic,FloodbornPact,Uncommon,,,Relics,,True,True,False,False,False,False,2,False,True,"1,2,3,4",0,0,0,0,,,0,0,0,0,0,0,False,0,False,False,,0,False,False,False,False,,False,False,False,False,False,False,False,False,0,,,Main,Action,Hand,SupportRow,Discard,,0,False,,False,True,0,0,0,0,0,HigherSingleReward,False,False,0,,0,False,,False,,,False,False,False,False,,False,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SupportRow,"After Bearer wins a Wind Test, you may steal 1 Temper from an enemy Relic.","After Bearer wins a Wind Test, you may steal 1 Temper from an enemy Relic.",A polished barb that catches more than cloth.,"Relic,Uncommon","Mirror Hook,Relic,Uncommon,Relics",,card front.png,card_images.zip,back_color_relic.png,back_background.png,False,True
239,bitumen-harness,Bitumen Harness,KK1,239,base,False,,Relic,BorderstoneGuild,Common,,,Relics,,True,True,False,False,False,False,2,False,True,"1,2,3,4",0,0,0,0,,,0,0,0,0,0,0,False,0,False,False,,0,False,False,False,False,,False,False,False,False,False,False,False,False,0,,,Main,Action,Hand,SupportRow,Discard,,0,False,,False,True,0,0,0,0,0,HigherSingleReward,False,False,0,,0,False,,False,,,False,False,False,False,,False,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SupportRow,Bearer gains +1 to Stone Tests while attacking.,Bearer gains +1 to Stone Tests while attacking.,Convoy crews strap these on before the first dune howl.,"Relic,Common","Bitumen Harness,Relic,Common,Relics",,card front.png,card_images.zip,back_color_relic.png,back_background.png,False,True
240,gate-viper,Gate Viper,KK1,240,base,False,,Pet,BorderstoneGuild,Legendary,,,Pets,,True,True,False,False,True,True,1,False,True,"1,2,3,4",0,0,0,1,,,0,1,2,1,2,0,False,0,True,True,HalfRoundedUp,2,True,True,True,True,Flip,False,False,True,True,True,False,True,False,2,Hand,Deck,Main,Action,Hand,Field,StayFieldDefeated,,0,False,,False,True,0,0,0,0,0,HigherSingleReward,False,False,0,,-1,False,,False,,,False,False,True,False,Threshold,False,False,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,"Threshold Fang: Host gains +1 to Eye and Veil Tests; when an enemy crosses your Line, Host may Bind if that enemy is Downed.","Threshold Fang: Host gains +1 to Eye and Veil Tests; when an enemy crosses your Line, Host may Bind if that enemy is Downed.",Temple keepers say it tastes fear through stone.,"Pet,Legendary","Gate Viper,Pet,Legendary,Pets",,card front.png,card_images.zip,back_color_pet.png,back_background.png,False,True
241,halo-pup,Halo Pup,KK1,241,base,False,,Pet,Fateforge,SuperRare,,,Pets,,True,True,False,False,False,False,1,False,True,"1,2,3,4",0,0,0,0,,,0,1,0,1,2,0,False,0,True,True,HalfRoundedUp,2,True,True,True,True,Flip,False,False,True,True,True,False,True,False,2,Hand,Deck,Main,Action,Hand,Field,StayFieldDefeated,,0,False,,False,True,0,0,0,0,0,HigherSingleReward,False,False,0,,-1,False,,False,,,False,False,False,False,,False,False,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,"Radiant Guard: Once per round, cancel Displace against Host.","Radiant Guard: Once per round, cancel Displace against Host.",A ceremonial ward-beast bred for procession lines.,"Pet,SuperRare","Halo Pup,Pet,SuperRare,Pets",,card front.png,card_images.zip,back_color_pet.png,back_background.png,False,True
242,grave-moth,Grave Moth,KK1,242,base,False,,Pet,UnderwellKeepers,SuperRare,,,Pets,,True,True,False,False,False,False,1,False,True,"1,2,3,4",0,0,0,0,,,0,0,2,1,2,0,False,0,True,True,HalfRoundedUp,2,True,True,True,True,Flip,False,False,True,True,True,False,True,False,2,Hand,Deck,Main,Action,Hand,Field,StayFieldDefeated,,0,False,,False,True,0,0,0,0,0,HigherSingleReward,False,False,0,,-1,False,,False,,,False,False,False,False,,False,False,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,"Quiet Wing: Host gains +1 to Veil Tests; if Host Silences a unit, lower your Audit Heat by 1.","Quiet Wing: Host gains +1 to Veil Tests; if Host Silences a unit, lower your Audit Heat by 1.","Drawn to grave-law, ash, and unspoken names.","Pet,SuperRare","Grave Moth,Pet,SuperRare,Pets",,card front.png,card_images.zip,back_color_pet.png,back_background.png,False,True
243,river-lynx,River Lynx,KK1,243,base,False,,Pet,FloodbornPact,Rare,,,Pets,,True,True,False,False,False,False,2,False,True,"1,2,3,4",0,0,0,0,,,0,1,1,0,2,0,False,0,True,True,HalfRoundedUp,2,True,True,True,True,Flip,False,False,True,True,True,False,True,False,2,Hand,Deck,Main,Action,Hand,Field,StayFieldDefeated,,0,False,,False,True,0,0,0,0,0,HigherSingleReward,False,False,0,,-1,False,,False,,,False,False,False,False,,False,False,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,"Wake Hunter: If Host Displaces a unit, that unit also loses 1 Temper if able.","Wake Hunter: If Host Displaces a unit, that unit also loses 1 Temper if able.","Half myth, half barge rumor, all claws at dusk.","Pet,Rare","River Lynx,Pet,Rare,Pets",,card front.png,card_images.zip,back_color_pet.png,back_background.png,False,True
244,pearl-kite,Pearl Kite,KK1,244,base,False,,Pet,FloodbornPact,Rare,,,Pets,,True,True,False,False,False,False,2,False,True,"1,2,3,4",0,0,0,0,,,0,0,1,0,2,0,False,0,True,True,HalfRoundedUp,2,True,True,True,True,Flip,False,False,True,True,True,False,True,False,2,Hand,Deck,Main,Action,Hand,Field,StayFieldDefeated,,0,False,,False,True,0,0,0,0,0,HigherSingleReward,False,False,0,,-1,False,,False,,,False,False,False,False,,False,False,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,Updraft Escort: Host gains +1 to Wind and Eye Tests during Raids.,Updraft Escort: Host gains +1 to Wind and Eye Tests during Raids.,A bright river glider trained to spot weak lines in a defense.,"Pet,Rare","Pearl Kite,Pet,Rare,Pets",,card front.png,card_images.zip,back_color_pet.png,back_background.png,False,True
245,ink-crow,Ink Crow,KK1,245,base,False,,Pet,UnderwellKeepers,Rare,,,Pets,,True,True,False,False,False,False,2,False,True,"1,2,3,4",0,0,0,0,,,0,0,2,0,2,0,False,0,True,True,HalfRoundedUp,2,True,True,True,True,Flip,False,False,True,True,True,False,True,False,2,Hand,Deck,Main,Action,Hand,Field,StayFieldDefeated,,0,False,,False,True,0,0,0,0,0,HigherSingleReward,False,False,0,,-1,False,,False,,,False,False,False,False,,False,False,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,"Black Trace: After Host wins a Veil or Eye Test, place Stagger on the loser.","Black Trace: After Host wins a Veil or Eye Test, place Stagger on the loser.",Its feathers drink moonlight and spit it back as omen-lines.,"Pet,Rare","Ink Crow,Pet,Rare,Pets",,card front.png,card_images.zip,back_color_pet.png,back_background.png,False,True
246,shard-bat,Shard Bat,KK1,246,base,False,,Pet,Fateforge,Uncommon,,,Pets,,True,True,False,False,False,False,2,False,True,"1,2,3,4",0,0,0,0,,,0,0,1,0,2,0,False,0,True,True,HalfRoundedUp,2,True,True,True,True,Flip,False,False,True,True,True,False,True,False,2,Hand,Deck,Main,Action,Hand,Field,StayFieldDefeated,,0,False,,False,True,0,0,0,0,0,HigherSingleReward,False,False,0,,-1,False,,False,,,False,False,False,False,,False,False,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,Echo Rush: Host gains +1 to the first Veil or Wind Test each turn.,Echo Rush: Host gains +1 to the first Veil or Wind Test each turn.,Its wing-clicks map canyons and hidden thresholds alike.,"Pet,Uncommon","Shard Bat,Pet,Uncommon,Pets",,card front.png,card_images.zip,back_color_pet.png,back_background.png,False,True
247,seal-hound,Seal Hound,KK1,247,base,False,,Pet,SkyloomTemple,Uncommon,,,Pets,,True,True,False,False,False,False,2,False,True,"1,2,3,4",0,0,0,0,,,0,1,0,1,2,0,False,0,True,True,HalfRoundedUp,2,True,True,True,True,Flip,False,False,True,True,True,False,True,False,2,Hand,Deck,Main,Action,Hand,Field,StayFieldDefeated,,0,False,,False,True,0,0,0,0,0,HigherSingleReward,False,False,0,,-1,False,,False,,,False,False,True,False,,False,False,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,"Witness Sniff: Once each turn, after Host wins an Eye Test, expose one Hidden Line or set card.","Witness Sniff: Once each turn, after Host wins an Eye Test, expose one Hidden Line or set card.","Bred to follow wax, oil, and oath-scent through packed streets.","Pet,Uncommon","Seal Hound,Pet,Uncommon,Pets",,card front.png,card_images.zip,back_color_pet.png,back_background.png,False,True
248,quarry-jackal-pup,Quarry Jackal Pup,KK1,248,base,False,,Pet,BorderstoneGuild,Uncommon,,,Pets,,True,True,False,False,False,False,2,False,True,"1,2,3,4",0,0,0,0,,,0,1,0,0,2,0,False,0,True,True,HalfRoundedUp,2,True,True,True,True,Flip,False,False,True,True,True,False,True,False,2,Hand,Deck,Main,Action,Hand,Field,StayFieldDefeated,,0,False,,False,True,0,0,0,0,0,HigherSingleReward,False,False,0,,-1,False,,False,,,False,False,False,False,,False,False,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,"Pack Feint: If Host has an adjacent ally, Host gains +1 to Wind Tests.","Pack Feint: If Host has an adjacent ally, Host gains +1 to Wind Tests.",Young runners learn convoy discipline before they ever bare fangs.,"Pet,Uncommon","Quarry Jackal Pup,Pet,Uncommon,Pets",,card front.png,card_images.zip,back_color_pet.png,back_background.png,False,True
249,lantern-gecko,Lantern Gecko,KK1,249,base,False,,Pet,UnderwellKeepers,Uncommon,,,Pets,,True,True,False,False,False,False,2,False,True,"1,2,3,4",0,0,0,0,,,0,0,1,0,2,0,False,0,True,True,HalfRoundedUp,2,True,True,True,True,Flip,False,False,True,True,True,False,True,False,2,Hand,Deck,Main,Action,Hand,Field,StayFieldDefeated,,0,False,,False,True,0,0,0,0,0,HigherSingleReward,False,False,0,,-1,False,,False,,,False,False,False,False,,False,False,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,Glowclimb: Host ignores the first Silence placed on it each round.,Glowclimb: Host ignores the first Silence placed on it each round.,Its belly-lamps pulse when a decree or ward is near.,"Pet,Uncommon","Lantern Gecko,Pet,Uncommon,Pets",,card front.png,card_images.zip,back_color_pet.png,back_background.png,False,True
250,bitumen-tortoise,Bitumen Tortoise,KK1,250,base,False,,Pet,Fateforge,Uncommon,,,Pets,,True,True,False,False,False,False,2,False,True,"1,2,3,4",0,0,0,0,,,0,2,0,1,2,0,False,0,True,True,HalfRoundedUp,2,True,True,True,True,Flip,False,False,True,True,True,False,True,False,2,Hand,Deck,Main,Action,Hand,Field,StayFieldDefeated,,0,False,,False,True,0,0,0,0,0,HigherSingleReward,False,False,0,,-1,False,,False,,,False,False,True,False,,False,False,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,Slow Shelter: Host gains +1 Armor-equivalent on Stone or Oath Tests; crossing a Line no longer staggers it.,Slow Shelter: Host gains +1 Armor-equivalent on Stone or Oath Tests; crossing a Line no longer staggers it.,A patient shell-beast used by survey caravans.,"Pet,Uncommon","Bitumen Tortoise,Pet,Uncommon,Pets",,card front.png,card_images.zip,back_color_pet.png,back_background.png,False,True
251,tablet-finch,Tablet Finch,KK1,251,base,False,,Pet,SkyloomTemple,Common,,,Pets,,True,True,False,False,False,False,2,False,True,"1,2,3,4",0,0,0,0,,,0,0,1,1,2,0,False,0,True,True,HalfRoundedUp,2,True,True,True,True,Flip,False,False,True,True,True,False,True,False,2,Hand,Deck,Main,Action,Hand,Field,StayFieldDefeated,,0,False,,False,True,0,0,0,0,0,HigherSingleReward,False,False,0,,-1,False,,False,,,False,False,False,False,,False,False,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,"Margin Pecker: After Host wins an Oath Test, scry the top card of any deck.","Margin Pecker: After Host wins an Oath Test, scry the top card of any deck.",A court scribe's nuisance and a notary's lucky omen.,"Pet,Common","Tablet Finch,Pet,Common,Pets",,card front.png,card_images.zip,back_color_pet.png,back_background.png,False,True
252,reed-cat,Reed Cat,KK1,252,base,False,,Pet,FloodbornPact,Common,,,Pets,,True,True,False,False,False,False,2,False,True,"1,2,3,4",0,0,0,0,,,0,0,0,0,2,0,False,0,True,True,HalfRoundedUp,2,True,True,True,True,Flip,False,False,True,True,True,False,True,False,2,Hand,Deck,Main,Action,Hand,Field,StayFieldDefeated,,0,False,,False,True,0,0,0,0,0,HigherSingleReward,False,False,0,,-1,False,,False,,,False,False,False,False,,False,False,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,"Trackrunner: Host gains +1 to Wind Tests; if you win, you may Displace.","Trackrunner: Host gains +1 to Wind Tests; if you win, you may Displace.","Canal-bred companion prized for balance, speed, and sudden line breaks.","Pet,Common","Reed Cat,Pet,Common,Pets",,card front.png,card_images.zip,back_color_pet.png,back_background.png,False,True
