card_id,name,card_family,unit_rank,section,rarity,duality,stone,wind,veil,oath,eye,weight,upkeep,initiative_label,initiative_value,guard,first_strike,rules_text,lore_text,id,created_date,updated_date,created_by_id,created_by,is_sample
455,Bone Raider Lord,character,elite,Elites,high,Wind/Eye,2,6,2,2,4,4,6,Standard Initiative,5,2,4,"Standard Initiative (5)
🛡️ Guard 2 • ⚔️ First Strike 4
Checks get +1 when adjacent to an ally.",,69d2d7227a6810a05fe16fc5,2026-04-05T21:41:54.882000,2026-04-05T21:41:54.882000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
454,Bonebreaker,character,elite,Elites,high,Veil/Oath,2,3,7,6,2,4,9,Basic Initiative,3,3,2,"Basic Initiative (3)
🛡️ Guard 3 • ⚔️ First Strike 2
Shrouded on entry; adjacent enemies −1 accuracy; End step: pay 1 supply or take 2 recoil.",,69d2d7237a6810a05fe16fc6,2026-04-05T21:41:55.141000,2026-04-05T21:41:55.141000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
453,Canyon Marauder King,character,elite,Elites,high,Eye/Veil,2,2,6,2,6,4,7,Basic Initiative,3,2,3,"Basic Initiative (3)
🛡️ Guard 2 • ⚔️ First Strike 3
End step: pay 1 supply or take 2 recoil.",,69d2d7237a6810a05fe16fc7,2026-04-05T21:41:55.141000,2026-04-05T21:41:55.141000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
452,Chain Pontiff,character,elite,Elites,high,Eye/Veil,3,3,5,2,6,4,7,Basic Initiative,3,2,3,"Basic Initiative (3)
🛡️ Guard 2 • ⚔️ First Strike 3
End step: pay 1 supply or take 2 recoil.",,69d2d7237a6810a05fe16fc8,2026-04-05T21:41:55.141000,2026-04-05T21:41:55.141000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
451,Chain Tyrant,character,elite,Elites,high,Veil/Wind,3,7,7,2,2,4,10,Basic Initiative,3,2,3,"Basic Initiative (3)
🛡️ Guard 2 • ⚔️ First Strike 3
Acts early; +1 range on the opening turn; Shrouded on entry; adjacent enemies −1 accuracy; End step: pay 1 supply or take 2 recoil.",,69d2d7237a6810a05fe16fc9,2026-04-05T21:41:55.141000,2026-04-05T21:41:55.141000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
450,Chained Seer,character,elite,Elites,high,Veil/Oath,2,3,7,4,3,4,8,Basic Initiative,3,2,2,"Basic Initiative (3)
🛡️ Guard 2 • ⚔️ First Strike 2
Shrouded on entry; adjacent enemies −1 accuracy; End step: pay 1 supply or take 2 recoil.",,69d2d7237a6810a05fe16fca,2026-04-05T21:41:55.141000,2026-04-05T21:41:55.141000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
449,Chainfighter,character,elite,Elites,high,Oath/Veil,3,3,7,7,2,4,11,Basic Initiative,3,3,2,"Basic Initiative (3)
🛡️ Guard 3 • ⚔️ First Strike 2
Shrouded on entry; adjacent enemies −1 accuracy; Allies within 1 tile gain +1 Guard this round; End step: pay 1 supply or take 2 recoil.",,69d2d7237a6810a05fe16fcb,2026-04-05T21:41:55.141000,2026-04-05T21:41:55.141000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
448,Choir of Bone,character,elite,Elites,high,Veil/Eye,2,2,6,3,5,4,7,Basic Initiative,3,2,2,"Basic Initiative (3)
🛡️ Guard 2 • ⚔️ First Strike 2
End step: pay 1 supply or take 2 recoil.",,69d2d7237a6810a05fe16fcc,2026-04-05T21:41:55.141000,2026-04-05T21:41:55.141000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
447,Crater Brute,character,elite,Elites,high,Eye/Veil,3,2,6,2,6,4,8,Basic Initiative,3,2,3,"Basic Initiative (3)
🛡️ Guard 2 • ⚔️ First Strike 3
End step: pay 1 supply or take 2 recoil.",,69d2d7237a6810a05fe16fcd,2026-04-05T21:41:55.141000,2026-04-05T21:41:55.141000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
446,Crescent Duelist,character,elite,Elites,high,Oath/Veil,2,3,4,7,3,4,8,Basic Initiative,3,3,2,"Basic Initiative (3)
🛡️ Guard 3 • ⚔️ First Strike 2
Allies within 1 tile gain +1 Guard this round; End step: pay 1 supply or take 2 recoil.",,69d2d7237a6810a05fe16fce,2026-04-05T21:41:55.141000,2026-04-05T21:41:55.141000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
445,Crystal Colossus,character,elite,Elites,high,Oath/Wind,2,7,3,7,2,4,10,Basic Initiative,3,3,3,"Basic Initiative (3)
🛡️ Guard 3 • ⚔️ First Strike 3
Acts early; +1 range on the opening turn; Allies within 1 tile gain +1 Guard this round; End step: pay 1 supply or take 2 recoil.",,69d2d7237a6810a05fe16fcf,2026-04-05T21:41:55.141000,2026-04-05T21:41:55.141000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
444,Crystal General,character,elite,Elites,high,Wind/Eye,2,5,2,2,4,4,5,Basic Initiative,3,2,3,"Basic Initiative (3)
🛡️ Guard 2 • ⚔️ First Strike 3
Checks get +1 when adjacent to an ally.",,69d2d7237a6810a05fe16fd0,2026-04-05T21:41:55.141000,2026-04-05T21:41:55.141000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
443,Crystal Knight,character,elite,Elites,high,Stone/Veil,6,3,6,2,2,4,8,Basic Initiative,3,3,2,"Basic Initiative (3)
🛡️ Guard 3 • ⚔️ First Strike 2
End step: pay 1 supply or take 2 recoil.",,69d2d7237a6810a05fe16fd1,2026-04-05T21:41:55.141000,2026-04-05T21:41:55.141000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
442,Crystal Reaver,character,elite,Elites,high,Eye/Veil,3,2,4,2,6,4,6,Basic Initiative,3,2,3,"Basic Initiative (3)
🛡️ Guard 2 • ⚔️ First Strike 3
Checks get +1 when adjacent to an ally.",,69d2d7237a6810a05fe16fd2,2026-04-05T21:41:55.141000,2026-04-05T21:41:55.141000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
441,Crystal Stalker,character,elite,Elites,high,Oath/Wind,2,5,3,6,2,4,7,Basic Initiative,3,3,2,"Basic Initiative (3)
🛡️ Guard 3 • ⚔️ First Strike 2
End step: pay 1 supply or take 2 recoil.",,69d2d7237a6810a05fe16fd3,2026-04-05T21:41:55.141000,2026-04-05T21:41:55.141000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
440,Crystal Vanguard,character,elite,Elites,high,Eye/Oath,2,3,3,5,5,4,6,Basic Initiative,3,3,3,"Basic Initiative (3)
🛡️ Guard 3 • ⚔️ First Strike 3
Checks get +1 when adjacent to an ally.",,69d2d7237a6810a05fe16fd4,2026-04-05T21:41:55.141000,2026-04-05T21:41:55.141000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
439,Desert Boar King,character,elite,Elites,high,Veil/Eye,2,3,6,3,5,4,7,Basic Initiative,3,2,3,"Basic Initiative (3)
🛡️ Guard 2 • ⚔️ First Strike 3
End step: pay 1 supply or take 2 recoil.",,69d2d7237a6810a05fe16fd5,2026-04-05T21:41:55.141000,2026-04-05T21:41:55.141000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
438,Eclipse Hierophant,character,elite,Elites,high,Stone/Veil,6,2,6,2,2,4,7,Basic Initiative,3,3,1,"Basic Initiative (3)
🛡️ Guard 3 • ⚔️ First Strike 1
End step: pay 1 supply or take 2 recoil.",,69d2d7237a6810a05fe16fd6,2026-04-05T21:41:55.141000,2026-04-05T21:41:55.141000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
437,Eclipse Warlock,character,elite,Elites,high,Oath/Wind,2,5,3,7,2,4,8,Basic Initiative,3,3,2,"Basic Initiative (3)
🛡️ Guard 3 • ⚔️ First Strike 2
Allies within 1 tile gain +1 Guard this round; End step: pay 1 supply or take 2 recoil.",,69d2d7237a6810a05fe16fd7,2026-04-05T21:41:55.141000,2026-04-05T21:41:55.141000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
436,Eclipse Wraith,character,elite,Elites,high,Eye/Oath,2,2,2,7,7,4,10,Basic Initiative,3,3,3,"Basic Initiative (3)
🛡️ Guard 3 • ⚔️ First Strike 3
Allies within 1 tile gain +1 Guard this round; On attack, peek the top of an enemy deck; End step: pay 1 supply or take 2 recoil.",,69d2d7237a6810a05fe16fd8,2026-04-05T21:41:55.141000,2026-04-05T21:41:55.141000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
435,Fire Pot Bearer,character,elite,Elites,high,Eye/Wind,3,5,2,3,5,4,6,Standard Initiative,5,2,4,"Standard Initiative (5)
🛡️ Guard 2 • ⚔️ First Strike 4
Checks get +1 when adjacent to an ally.",,69d2d7237a6810a05fe16fd9,2026-04-05T21:41:55.141000,2026-04-05T21:41:55.141000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
434,Gleam Sorcerer,character,elite,Elites,high,Eye/Stone,6,3,2,3,7,4,10,Standard Initiative,5,3,4,"Standard Initiative (5)
🛡️ Guard 3 • ⚔️ First Strike 4
On attack, peek the top of an enemy deck; End step: pay 1 supply or take 2 recoil.",,69d2d7237a6810a05fe16fda,2026-04-05T21:41:55.141000,2026-04-05T21:41:55.141000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
433,Glyph Knight,character,elite,Elites,high,Eye/Veil,3,2,5,3,7,4,9,Basic Initiative,3,2,3,"Basic Initiative (3)
🛡️ Guard 2 • ⚔️ First Strike 3
On attack, peek the top of an enemy deck; End step: pay 1 supply or take 2 recoil.",,69d2d7237a6810a05fe16fdb,2026-04-05T21:41:55.141000,2026-04-05T21:41:55.141000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
432,Gold-Mask Captain,character,elite,Elites,high,Eye/Wind,3,5,2,2,5,4,6,Standard Initiative,5,2,4,"Standard Initiative (5)
🛡️ Guard 2 • ⚔️ First Strike 4
Checks get +1 when adjacent to an ally.",,69d2d7237a6810a05fe16fdc,2026-04-05T21:41:55.141000,2026-04-05T21:41:55.141000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
431,Golden Strategist,character,elite,Elites,high,Eye/Veil,3,2,5,2,5,4,6,Basic Initiative,3,2,2,"Basic Initiative (3)
🛡️ Guard 2 • ⚔️ First Strike 2
Checks get +1 when adjacent to an ally.",,69d2d7237a6810a05fe16fdd,2026-04-05T21:41:55.141000,2026-04-05T21:41:55.141000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
430,Golden Strategos,character,elite,Elites,high,Eye/Oath,2,2,2,4,7,4,7,Basic Initiative,3,2,3,"Basic Initiative (3)
🛡️ Guard 2 • ⚔️ First Strike 3
On attack, peek the top of an enemy deck; End step: pay 1 supply or take 2 recoil.",,69d2d7237a6810a05fe16fde,2026-04-05T21:41:55.141000,2026-04-05T21:41:55.141000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
429,Halo Commander,character,elite,Elites,high,Eye/Wind,3,4,2,3,6,4,7,Standard Initiative,5,2,4,"Standard Initiative (5)
🛡️ Guard 2 • ⚔️ First Strike 4
End step: pay 1 supply or take 2 recoil.",,69d2d7237a6810a05fe16fdf,2026-04-05T21:41:55.141000,2026-04-05T21:41:55.141000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
428,Halo Exemplar,character,elite,Elites,high,Stone/Wind,7,4,2,2,3,4,7,Basic Initiative,3,3,2,"Basic Initiative (3)
🛡️ Guard 3 • ⚔️ First Strike 2
End step: pay 1 supply or take 2 recoil.",,69d2d7237a6810a05fe16fe0,2026-04-05T21:41:55.141000,2026-04-05T21:41:55.141000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
427,Halo Paladin,character,elite,Elites,high,Eye/Wind,2,6,3,2,7,4,9,Standard Initiative,5,2,5,"Standard Initiative (5)
🛡️ Guard 2 • ⚔️ First Strike 5
On attack, peek the top of an enemy deck; End step: pay 1 supply or take 2 recoil.",,69d2d7237a6810a05fe16fe1,2026-04-05T21:41:55.141000,2026-04-05T21:41:55.141000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
426,Halo Praetor,character,elite,Elites,high,Eye/Wind,2,5,3,2,5,4,6,Standard Initiative,5,2,4,"Standard Initiative (5)
🛡️ Guard 2 • ⚔️ First Strike 4
Checks get +1 when adjacent to an ally.",,69d2d7237a6810a05fe16fe2,2026-04-05T21:41:55.141000,2026-04-05T21:41:55.141000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
425,Halo Prelate,character,elite,Elites,high,Veil/Oath,2,3,7,5,2,4,8,Basic Initiative,3,3,2,"Basic Initiative (3)
🛡️ Guard 3 • ⚔️ First Strike 2
Shrouded on entry; adjacent enemies −1 accuracy; End step: pay 1 supply or take 2 recoil.",,69d2d7237a6810a05fe16fe3,2026-04-05T21:41:55.141000,2026-04-05T21:41:55.141000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
424,Halo Regent,character,elite,Elites,high,Stone/Eye,6,2,2,3,5,4,7,Basic Initiative,3,3,2,"Basic Initiative (3)
🛡️ Guard 3 • ⚔️ First Strike 2
End step: pay 1 supply or take 2 recoil.",,69d2d7237a6810a05fe16fe4,2026-04-05T21:41:55.141000,2026-04-05T21:41:55.141000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
423,Halo Seraph,character,elite,Elites,high,Wind/Eye,3,5,3,3,4,4,6,Basic Initiative,3,2,3,"Basic Initiative (3)
🛡️ Guard 2 • ⚔️ First Strike 3
Checks get +1 when adjacent to an ally.",,69d2d7237a6810a05fe16fe5,2026-04-05T21:41:55.141000,2026-04-05T21:41:55.141000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
422,Halo Seraphim,character,elite,Elites,high,Eye/Stone,4,2,2,3,7,4,7,Basic Initiative,3,3,3,"Basic Initiative (3)
🛡️ Guard 3 • ⚔️ First Strike 3
On attack, peek the top of an enemy deck; End step: pay 1 supply or take 2 recoil.",,69d2d7237a6810a05fe16fe6,2026-04-05T21:41:55.141000,2026-04-05T21:41:55.141000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
421,Hollow Beast,character,elite,Elites,high,Stone/Eye,6,2,2,2,4,4,6,Basic Initiative,3,3,2,"Basic Initiative (3)
🛡️ Guard 3 • ⚔️ First Strike 2
Checks get +1 when adjacent to an ally.",,69d2d7237a6810a05fe16fe7,2026-04-05T21:41:55.141000,2026-04-05T21:41:55.141000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
420,Hollow Bishop,character,elite,Elites,high,Wind/Oath,3,7,2,6,2,4,9,Basic Initiative,3,3,3,"Basic Initiative (3)
🛡️ Guard 3 • ⚔️ First Strike 3
Acts early; +1 range on the opening turn; End step: pay 1 supply or take 2 recoil.",,69d2d7237a6810a05fe16fe8,2026-04-05T21:41:55.141000,2026-04-05T21:41:55.141000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
419,Hymncaller,character,elite,Elites,high,Stone/Wind,7,7,3,2,3,4,11,Standard Initiative,5,3,4,"Standard Initiative (5)
🛡️ Guard 3 • ⚔️ First Strike 4
Acts early; +1 range on the opening turn; End step: pay 1 supply or take 2 recoil.",,69d2d7237a6810a05fe16fe9,2026-04-05T21:41:55.141000,2026-04-05T21:41:55.141000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
418,Ink-Tongue,character,elite,Elites,high,Eye/Oath,3,3,3,4,4,4,5,Basic Initiative,3,3,2,"Basic Initiative (3)
🛡️ Guard 3 • ⚔️ First Strike 2
Checks get +1 when adjacent to an ally.",,69d2d7237a6810a05fe16fea,2026-04-05T21:41:55.141000,2026-04-05T21:41:55.141000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
417,Iron Gaoler,character,elite,Elites,high,Oath/Wind,2,7,2,7,3,4,10,Standard Initiative,5,3,4,"Standard Initiative (5)
🛡️ Guard 3 • ⚔️ First Strike 4
Acts early; +1 range on the opening turn; Allies within 1 tile gain +1 Guard this round; End step: pay 1 supply or take 2 recoil.",,69d2d7237a6810a05fe16feb,2026-04-05T21:41:55.141000,2026-04-05T21:41:55.141000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
416,Ironclad Gladiator,character,elite,Elites,high,Stone/Wind,6,5,3,3,3,4,8,Basic Initiative,3,3,3,"Basic Initiative (3)
🛡️ Guard 3 • ⚔️ First Strike 3
End step: pay 1 supply or take 2 recoil.",,69d2d7237a6810a05fe16fec,2026-04-05T21:41:55.141000,2026-04-05T21:41:55.141000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
415,Lunar Abomination,character,elite,Elites,high,Oath/Eye,3,3,3,7,5,4,9,Basic Initiative,3,3,3,"Basic Initiative (3)
🛡️ Guard 3 • ⚔️ First Strike 3
Allies within 1 tile gain +1 Guard this round; End step: pay 1 supply or take 2 recoil.",,69d2d7237a6810a05fe16fed,2026-04-05T21:41:55.141000,2026-04-05T21:41:55.141000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
414,Moonblade Captain,character,elite,Elites,high,Stone/Wind,5,5,3,3,3,4,7,Basic Initiative,3,3,3,"Basic Initiative (3)
🛡️ Guard 3 • ⚔️ First Strike 3
End step: pay 1 supply or take 2 recoil.",,69d2d7237a6810a05fe16fee,2026-04-05T21:41:55.142000,2026-04-05T21:41:55.142000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
413,Moonspawn Horror,character,elite,Elites,high,Veil/Wind,2,5,5,3,2,4,6,Basic Initiative,3,2,2,"Basic Initiative (3)
🛡️ Guard 2 • ⚔️ First Strike 2
Checks get +1 when adjacent to an ally.",,69d2d7237a6810a05fe16fef,2026-04-05T21:41:55.142000,2026-04-05T21:41:55.142000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
412,Oath Champion,character,elite,Elites,high,Wind/Veil,2,7,5,2,2,4,8,Basic Initiative,3,2,3,"Basic Initiative (3)
🛡️ Guard 2 • ⚔️ First Strike 3
Acts early; +1 range on the opening turn; End step: pay 1 supply or take 2 recoil.",,69d2d7237a6810a05fe16ff0,2026-04-05T21:41:55.142000,2026-04-05T21:41:55.142000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
411,Oath Leviathan,character,elite,Elites,high,Eye/Oath,3,2,2,5,5,4,6,Basic Initiative,3,3,2,"Basic Initiative (3)
🛡️ Guard 3 • ⚔️ First Strike 2
Checks get +1 when adjacent to an ally.",,69d2d7237a6810a05fe16ff1,2026-04-05T21:41:55.142000,2026-04-05T21:41:55.142000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
410,Obelisk General,character,elite,Elites,high,Wind/Eye,2,6,3,2,5,4,7,Standard Initiative,5,2,4,"Standard Initiative (5)
🛡️ Guard 2 • ⚔️ First Strike 4
End step: pay 1 supply or take 2 recoil.",,69d2d7237a6810a05fe16ff2,2026-04-05T21:41:55.142000,2026-04-05T21:41:55.142000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
409,Obelisk Warden,character,elite,Elites,high,Oath/Stone,4,2,3,5,3,4,6,Basic Initiative,3,3,2,"Basic Initiative (3)
🛡️ Guard 3 • ⚔️ First Strike 2
Checks get +1 when adjacent to an ally.",,69d2d7237a6810a05fe16ff3,2026-04-05T21:41:55.142000,2026-04-05T21:41:55.142000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
408,Obsidian Berserker,character,elite,Elites,high,Veil/Stone,5,2,6,3,3,4,7,Basic Initiative,3,3,2,"Basic Initiative (3)
🛡️ Guard 3 • ⚔️ First Strike 2
End step: pay 1 supply or take 2 recoil.",,69d2d7237a6810a05fe16ff4,2026-04-05T21:41:55.142000,2026-04-05T21:41:55.142000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
407,Pit Beastmaster,character,elite,Elites,high,Stone/Oath,6,2,2,4,3,4,6,Basic Initiative,3,3,2,"Basic Initiative (3)
🛡️ Guard 3 • ⚔️ First Strike 2
Checks get +1 when adjacent to an ally.",,69d2d7237a6810a05fe16ff5,2026-04-05T21:41:55.142000,2026-04-05T21:41:55.142000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
406,Pit Enforcer,character,elite,Elites,high,Veil/Eye,2,2,6,3,5,4,7,Basic Initiative,3,2,2,"Basic Initiative (3)
🛡️ Guard 2 • ⚔️ First Strike 2
End step: pay 1 supply or take 2 recoil.",,69d2d7237a6810a05fe16ff6,2026-04-05T21:41:55.142000,2026-04-05T21:41:55.142000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
405,Prism Lancer,character,elite,Elites,high,Oath/Eye,2,2,3,7,5,4,8,Basic Initiative,3,3,2,"Basic Initiative (3)
🛡️ Guard 3 • ⚔️ First Strike 2
Allies within 1 tile gain +1 Guard this round; End step: pay 1 supply or take 2 recoil.",,69d2d7237a6810a05fe16ff7,2026-04-05T21:41:55.142000,2026-04-05T21:41:55.142000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
404,Rune Captain,character,elite,Elites,high,Veil/Stone,4,2,7,3,2,4,7,Basic Initiative,3,3,1,"Basic Initiative (3)
🛡️ Guard 3 • ⚔️ First Strike 1
Shrouded on entry; adjacent enemies −1 accuracy; End step: pay 1 supply or take 2 recoil.",,69d2d7237a6810a05fe16ff8,2026-04-05T21:41:55.142000,2026-04-05T21:41:55.142000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
403,Rune Exarch,character,elite,Elites,high,Stone/Wind,6,6,3,3,3,4,9,Basic Initiative,3,3,3,"Basic Initiative (3)
🛡️ Guard 3 • ⚔️ First Strike 3
End step: pay 1 supply or take 2 recoil.",,69d2d7237a6810a05fe16ff9,2026-04-05T21:41:55.142000,2026-04-05T21:41:55.142000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
402,Rune Khan,character,elite,Elites,high,Veil/Oath,2,2,6,5,3,4,7,Basic Initiative,3,3,2,"Basic Initiative (3)
🛡️ Guard 3 • ⚔️ First Strike 2
End step: pay 1 supply or take 2 recoil.",,69d2d7237a6810a05fe16ffa,2026-04-05T21:41:55.142000,2026-04-05T21:41:55.142000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
401,Rune Marshal,character,elite,Elites,high,Oath/Wind,2,6,3,6,3,4,8,Basic Initiative,3,3,3,"Basic Initiative (3)
🛡️ Guard 3 • ⚔️ First Strike 3
End step: pay 1 supply or take 2 recoil.",,69d2d7237a6810a05fe16ffb,2026-04-05T21:41:55.142000,2026-04-05T21:41:55.142000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
400,Rune Pontiff,character,elite,Elites,high,Oath/Wind,3,6,3,6,3,4,9,Basic Initiative,3,3,3,"Basic Initiative (3)
🛡️ Guard 3 • ⚔️ First Strike 3
End step: pay 1 supply or take 2 recoil.",,69d2d7237a6810a05fe16ffc,2026-04-05T21:41:55.142000,2026-04-05T21:41:55.142000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
399,Shadow Assassin,character,elite,Elites,high,Veil/Wind,3,7,7,3,3,4,11,Standard Initiative,5,2,4,"Standard Initiative (5)
🛡️ Guard 2 • ⚔️ First Strike 4
Acts early; +1 range on the opening turn; Shrouded on entry; adjacent enemies −1 accuracy; End step: pay 1 supply or take 2 recoil.",,69d2d7237a6810a05fe16ffd,2026-04-05T21:41:55.142000,2026-04-05T21:41:55.142000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
